,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/14,/amdcpu/0/load/15,/amdcpu/0/load/16,/amdcpu/0/load/17,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/2,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/3,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/4,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/5,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/6,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/7,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/8,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/6,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/5,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/10,/gpu-amd/0/load/11,/gpu-amd/0/load/9,/gpu-amd/0/clock/0,/gpu-amd/0/clock/2,/gpu-amd/0/load/0,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/13,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/14,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
11/12/2025 16:07:49,4.1926384,0.956577063,9.860432,1.76277161,4.49149036,9.727627,3.921318,5.541128,4.49801064,3.970462,11.914319,1.67201757,5.53125143,1.49638057,4.9834013,1.68465972,4.76278067,11.914319,6.485263,3493.42871,35,0.341931462,1.06875,4366.78564,43.75,0.688733041,1.31875,4366.78564,43.75,0.9410634,1.34375,4366.78564,43.75,0.5696975,1.31875,3493.42871,35,0.479409367,1.05625,4366.78564,43.75,0.719449937,1.30625,4366.78564,43.75,0.48722598,1.325,3493.42871,35,0.326466143,1.0375,56.3750076,1.55,1.55,99.81225,-1,496.5625,127.390625,369.171875,56.4296875,15997.6,16054.0293,0.436369717,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,5,4,0,0,1292.68359,85.359375,1.14947891,0,0,0,0.003203031,0,0,0,0,0,46.78125,8192,6734,1457,17.7887917,11.844,1699840,99328
11/12/2025 16:07:50,4.370153,1.2770772,5.42690754,2.263391,3.10747027,1.13452077,5.30569,2.24478841,2.991432,1.22823119,8.06489,1.72023773,4.232711,1.10661983,3.80697846,1.50055289,3.11135054,8.06489,4.806071,4391.739,44,0.408178955,0.85625,3513.391,35.2,0.441572219,1.05625,4391.739,44,0.203846276,1.34375,4391.739,44,0.3228395,1.31875,3513.391,35.2,0.1689869,1.06875,3513.391,35.2,0.4468673,1.04375,3513.391,35.2,0.310872853,1.0625,4391.739,44,0.267688841,1.3,55.3750076,1.55,1.55,99.81225,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.5708479,0,0,0,0.025904445,0,0,0,0,0,400,1600,0,41,210,405,1,8,0,0,1292.68359,85.359375,0.6825212,0,0,0,0.00321943988,0,0,0,0,0,46.9375,8192,6734,1457,17.7887917,11.775,1699840,99328
11/12/2025 16:07:51,4.635352,1.1680603,6.10892773,1.41955018,3.754443,0.8581102,5.88635826,2.51060128,4.04217243,1.65520906,9.925622,1.84091926,5.722541,3.59544754,4.25792933,1.93068981,3.70699763,9.925622,5.29580832,3553.317,35.6,0.385766923,1.08125,3553.317,35.6,0.394962043,1.0625,3553.317,35.6,0.219067,1.08125,3553.317,35.6,0.413078517,1.0625,3553.317,35.6,0.2914614,1.075,4441.646,44.5,0.5138518,1.3375,3553.317,35.6,0.480924368,1.06875,3553.317,35.6,0.325430274,1.05,54.6250076,1.55,1.55,99.81227,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.672012,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.68359,85.359375,1.21290886,0,0,0,0.00318522286,0,0,0,0,0,46.5625,8192,6734,1457,17.7887917,11.661,13699072,599040
11/12/2025 16:07:52,4.37068939,1.06933117,6.08047247,1.82822943,3.32548022,1.04107261,3.707552,1.470238,3.02538276,1.00182891,8.896547,1.43532753,5.290288,0.415688753,3.7281692,1.51594281,3.01263928,8.896547,4.89452076,3553.31665,35.6,0.318590671,1.08125,3553.31665,35.6,0.392657667,1.0625,3553.31665,35.6,0.2043307,1.08125,3553.31665,35.6,0.225046828,1.0625,3553.31665,35.6,0.174404025,1.075,4441.64551,44.5,0.471834868,1.3375,3553.31665,35.6,0.369615972,1.06875,3553.31665,35.6,0.217412159,1.05,53.7500076,1.55,1.55,99.81226,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.6664174,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,3,0,0,1292.68359,85.359375,0.9491541,0,0,0,0.00317897531,0,0,0,0,0,46.53125,8192,6734,1457,17.7887917,11.839,14949376,5099520
11/12/2025 16:07:53,7.669669,3.21329832,5.723059,1.43740773,3.385502,0,7.936782,1.50619745,6.278449,1.39570236,13.787818,2.02618241,5.5698576,1.1321485,4.84660864,1.47387981,4.184711,13.787818,5.840952,4391.73926,44,0.6071594,1.35,3513.39136,35.2,0.3448986,1.05,3513.39136,35.2,0.2132017,1.06875,3513.39136,35.2,0.477529556,1.05625,3533.35376,35.4,0.362767518,1.0625,4416.69238,44.25,0.7580267,1.325,3533.35376,35.4,0.4026548,1.0625,3533.35376,35.4,0.321425617,1.04375,53.5000076,1.55,1.55,99.8122559,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.692284167,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,12,0,0,1292.68359,85.359375,1.20207262,0,0,0,0.006324697,0,0,0,0,0,46.71875,8192,6734,1457,17.7887917,11.724,17599488,149504
11/12/2025 16:07:54,5.257499,1.1785388,6.20594025,1.58877969,2.622372,3.69070172,4.238558,1.93253756,2.97157764,1.68299079,8.968401,1.22665167,4.12179852,0.827389956,5.20954132,1.27128959,3.31215858,8.968401,5.0948863,2520.25952,25.25,0.383236766,0.85625,2520.25952,25.25,0.361030579,0.84375,2520.25952,25.25,0.204652444,0.85625,2520.25952,25.25,0.209020123,0.84375,2520.25952,25.25,0.189787015,0.85625,2520.25952,25.25,0.481731683,0.8375,2520.25952,25.25,0.280128956,0.85,2520.25952,25.25,0.267577618,0.8375,53.0000076,1.55,1.55,99.8122559,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.354492426,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,8,0,0,1292.68359,85.359375,0.589834034,0,0,0,0,0,0,0,0,0,46.71875,8192,6734,1457,17.7887917,11.792,25249792,2399232
11/12/2025 16:07:55,5.14726067,1.14619136,5.718398,1.06096268,3.0634284,1.39815807,4.539222,0.9976387,2.53440738,0.731372833,9.73686,0.80307126,3.88214,0.413137674,4.70687771,1.37240887,2.95321941,9.73686,4.839082,3553.31665,35.6,0.449534953,1.075,3553.31665,35.6,0.355574727,1.0625,3553.31665,35.6,0.246628448,1.075,3553.31665,35.6,0.2395017,1.0625,3553.31665,35.6,0.198602974,1.075,4441.64551,44.5,0.479827464,1.3375,4441.64551,44.5,0.306309372,1.3625,3553.31665,35.6,0.312893152,1.05,52.2500076,1.55,1.55,99.81226,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.653972745,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,7,0,0,1292.68359,85.359375,1.14892244,0,0,0,0.00638550753,0,0,0,0,0,46.53125,8192,6734,1457,17.7887917,11.69,12899328,5999616
11/12/2025 16:07:56,3.766042,1.13145709,4.935539,2.27860212,3.52128148,0.923877954,4.831892,1.32687092,2.92701721,0.9702325,7.9018116,1.76640153,3.85999084,3.59873176,3.18570733,1.78772211,3.04457545,7.9018116,4.855594,2520.25928,25.25,0.2796119,0.85625,2520.25928,25.25,0.273582935,0.84375,2520.25928,25.25,0.1974559,0.85625,2520.25928,25.25,0.193492711,0.84375,2520.25928,25.25,0.133310273,0.85625,2520.25928,25.25,0.431957752,0.8375,2520.25928,25.25,0.383443266,0.85,2520.25928,25.25,0.183095336,0.83125,51.7500076,1.55,1.55,99.81225,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.7066414,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,3,0,0,1292.68359,85.359375,0.63471806,0,0,0,0.00164123613,0,0,0,0,0,46.71875,8192,6734,1457,17.7887917,11.767,0,9199616
11/12/2025 16:07:57,3.91126871,0.08793473,5.782098,2.07231045,2.50571966,0,5.0450325,1.17179751,3.226179,1.00225806,9.344763,1.11680031,4.07573,0.5371809,4.28518057,1.84525251,2.822101,9.344763,4.961521,2520.259,25.25,0.3309952,0.85625,2520.259,25.25,0.3304903,0.84375,2520.259,25.25,0.2187203,0.85625,2520.259,25.25,0.23437269,0.84375,2520.259,25.25,0.1477108,0.85625,2520.259,25.25,0.4666186,0.8375,2016.20728,20.2,0.287854671,0.85,4391.739,44,0.254574746,1.3,51.2500076,1.55,1.55,99.81224,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.572085,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,6,0,0,1292.68359,85.359375,1.41616464,0,0,0,0.004739313,0,0,0,0,0,46.75,8192,6734,1457,17.7887917,11.724,11099136,5099520
11/12/2025 16:07:58,4.592979,2.88010836,6.85492134,2.48376131,5.28688431,3.92620564,4.99528027,2.372098,3.14893126,2.87210941,9.469122,1.86488032,4.239309,1.85303092,4.64682,2.12569833,3.975755,9.469122,5.25767756,2520.25562,25.25,0.329582572,0.85625,2520.25562,25.25,0.399143,0.84375,2520.25562,25.25,0.272023737,0.85625,2520.25562,25.25,0.3041412,0.84375,2520.25562,25.25,0.237128839,0.85625,2520.25562,25.25,0.495234519,0.8375,2520.25562,25.25,0.364570439,0.85,4391.73242,44,0.2621568,1.3,50.8750076,1.55,1.55,99.8121,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.5834874,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,8,0,0,1292.68359,85.359375,0.7912897,0,0,0,0.0015942707,0,0,0,0,0,46.5,8192,6734,1457,17.7887917,11.808,49152,4749312
11/12/2025 16:07:59,4.29062843,0.9703994,5.62850237,2.15095282,4.22238731,0.961947441,5.675453,1.854682,4.0225687,1.14207268,10.28694,1.31515265,4.67464924,0.9752929,4.25537825,1.58442259,3.375715,10.28694,5.030709,2520.26416,25.25,0.399610937,0.85625,2520.26416,25.25,0.367994636,0.84375,2520.26416,25.25,0.264962375,0.85625,2520.26416,25.25,0.370717525,0.84375,2520.26416,25.25,0.257608682,0.85625,2520.26416,25.25,0.5822892,0.8375,2520.26416,25.25,0.365718722,0.85,2520.26416,25.25,0.3218135,0.83125,50.5000076,1.55,1.55,99.81244,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.345141262,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,5,0,0,1292.68359,85.359375,1.24101162,0,0,0,0.00476615131,0,0,0,0,0,46.53125,8192,6734,1457,17.7887917,11.822,49152,4449280
11/12/2025 16:08:00,4.289871,0.724798441,5.881077,3.71769071,4.539591,0.617229939,5.39402962,1.82909966,3.43778133,1.71355009,10.9533424,0.757932663,4.23697853,0.9394884,4.082102,1.83401108,3.4342885,10.9533424,5.248885,3553.31641,35.6,0.457310617,1.075,3553.31641,35.6,0.676795959,1.0625,3553.31641,35.6,0.350821763,1.075,4416.69238,44.25,0.38630116,1.3625,3533.35376,35.4,0.349890739,1.075,4416.69238,44.25,0.724859,1.31875,3533.35376,35.4,0.4513353,1.0625,3533.35376,35.4,0.394646019,1.05,50.5000076,1.55,1.55,99.8122559,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.698988557,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.68359,85.58984,0.7653747,0,0,0.008148112,0.00318752555,0,0,0,0,0,46.53125,8192,6734,1457,17.7887917,11.849,0,4049920
11/12/2025 16:08:01,4.24551964,0.894767046,6.106633,1.72085762,3.5161078,0.9737611,5.08505726,1.57040954,2.33638883,1.07920766,8.867192,0.9685993,4.315579,0.8734882,6.73306,1.70385242,3.18689346,8.867192,5.005727,2520.259,25.25,0.3153586,0.85625,2520.259,25.25,0.3346359,0.84375,2520.259,25.25,0.205821753,0.85625,2520.259,25.25,0.280067861,0.84375,3513.39087,35.2,0.16936852,1.0625,4391.739,44,0.4597648,1.30625,3513.39087,35.2,0.3072444,1.05625,4391.739,44,0.365853131,1.3,50.1250076,1.55,1.55,99.81224,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.622543335,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.68359,85.58984,0.8266359,0,0,0,0.00320052612,0,0,0,0,0,46.40625,8192,6734,1457,17.7887917,11.738,0,0
11/12/2025 16:08:02,5.040002,1.42452121,7.330632,1.96805,4.55719233,2.10456848,5.567461,1.71957016,4.44530249,1.18302107,11.0305605,2.037418,3.907901,0.8534908,4.42466164,1.96641088,3.72254252,11.0305605,5.238893,2520.25977,25.25,0.39291507,0.85625,2520.25977,25.25,0.484948546,0.84375,2520.25977,25.25,0.3210233,0.85625,2520.25977,25.25,0.291189939,0.84375,2520.25977,25.25,0.2510302,0.85625,2520.25977,25.25,0.6028432,0.8375,2520.25977,25.25,0.309992522,0.85,2520.25977,25.25,0.3170392,0.83125,49.8750076,1.55,1.55,99.81226,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,1.05293655,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,3,0,0,1292.68359,85.58984,2.543499,0,0,0,0.00635679532,0,0,0,0,0,46.46875,8192,6734,1457,17.7887917,11.642,49152,99328
11/12/2025 16:08:03,9.148413,0.7424891,4.99683,1.85853243,2.58286,1.13322139,5.754977,2.78815031,3.58809233,1.74635053,10.5347872,0.862652063,8.612669,0.865352154,3.88975739,1.62318945,3.79552245,10.5347872,5.520485,3533.35425,35.4,0.5777721,1.075,3533.35425,35.4,0.3571493,1.05625,3533.35425,35.4,0.204285979,1.06875,3533.35425,35.4,0.468290657,1.05625,4416.693,44.25,0.2922839,1.35625,4416.693,44.25,0.5796933,1.31875,3533.35425,35.4,0.579357147,1.0625,3533.35425,35.4,0.2620592,1.04375,50.1250076,1.55,1.55,99.81226,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.7343291,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.68359,85.58984,0.645173,0,0,0,0.00324478466,0,0,0,0,0,46.59375,8192,6734,1457,17.7887917,12.036,0,4449280
11/12/2025 16:08:04,4.27510166,0.783592463,6.658721,2.850002,4.15791273,1.25427246,4.99635935,1.34857893,3.00853848,1.10800266,10.6776714,1.15430951,4.07109833,0.773912668,3.96180749,1.79154277,3.30447555,10.6776714,5.038109,3553.31665,35.6,0.3392003,1.075,4441.64551,44.5,0.445631653,1.35,3553.31665,35.6,0.3002907,1.08125,3553.31665,35.6,0.2866119,1.0625,3553.31665,35.6,0.177377939,1.08125,4441.64551,44.5,0.5641634,1.3375,3553.31665,35.6,0.281508356,1.06875,3553.31665,35.6,0.267045379,1.05,50.0000076,1.55,1.55,99.81226,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.281929135,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,1,3,0,0,1292.68359,85.58984,1.15297937,0,0,0,0.0047809924,0,0,0,0,0,46.8125,8192,6734,1457,17.7887917,11.633,99328,4649984
11/12/2025 16:08:05,4.93747,1.02720857,5.84722137,1.82766914,3.563261,0.819897652,4.28887,2.21619,2.053541,2.63965726,10.1472969,1.36290193,4.972929,1.24822259,4.54551,1.45375133,3.30947638,10.1472969,4.932497,2520.25928,25.25,0.603221238,0.85625,2520.25928,25.25,0.495468736,0.84375,2520.25928,25.25,0.296369165,0.85625,2520.25928,25.25,0.378381044,0.84375,2520.25928,25.25,0.253336936,0.85625,2520.25928,25.25,0.6484666,0.8375,2520.25928,25.25,0.375234574,0.85,4391.739,44,0.3644086,0.83125,49.6250076,1.55,1.55,99.81225,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,1.06425023,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.68359,85.58984,0.958139241,0,0,0,0.00158842385,0,0,0,0,0,46.375,8192,6734,1457,17.7887917,11.945,0,0
11/12/2025 16:08:06,8.558619,1.78158879,5.990571,2.24835277,5.18825054,1.27099752,5.430359,1.77145,3.21857929,1.10188127,9.528953,1.29935145,4.55840826,0.685358047,3.221482,1.79927945,3.60334516,9.528953,5.17935371,2520.25977,25.25,0.6145624,0.85625,2520.25977,25.25,0.429747969,0.84375,2520.25977,25.25,0.315743834,0.85625,2520.25977,25.25,0.319465846,0.84375,2520.25977,25.25,0.198936686,0.85625,2520.25977,25.25,0.49017337,0.8375,2520.25977,25.25,0.3303409,0.85,2520.25977,25.25,0.241049752,0.83125,49.5000076,1.55,1.55,99.81226,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.642942846,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,5,4,0,0,1292.68359,85.58984,1.2918185,0,0,0,0.00660702353,0,0,0,0,0,46.53125,8192,6734,1457,17.7887917,11.574,99328,4399104
11/12/2025 16:08:07,4.691589,1.43014193,6.85268,2.270639,2.99164057,2.34910846,4.11728,2.54964232,3.13090086,1.17126107,9.605991,1.26557946,5.708742,1.1068821,3.94569039,2.2431612,3.46443057,9.605991,5.28532028,2520.25952,25.25,0.362980038,0.85625,2520.25952,25.25,0.3952364,0.84375,2520.25952,25.25,0.238724753,0.85625,2520.25952,25.25,0.256256372,0.84375,2520.25952,25.25,0.1680767,0.85625,2520.25952,25.25,0.4683846,0.8375,2520.25952,25.25,0.410129845,0.85,2520.25952,25.25,0.247277737,0.8375,49.5000076,1.55,1.55,99.8122559,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.621101737,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.68359,85.58984,0.538571537,0,0,0,0.00158394547,0,0,0,0,0,46.5625,8192,6734,1457,17.7887917,11.832,0,4399104
11/12/2025 16:08:08,4.18913937,0.557237864,5.8716,1.73256993,3.83607745,0.993591547,3.77473235,2.11436152,2.53968239,0.6801486,10.6719494,0.62301755,4.477477,0.340908766,3.702408,1.1159718,2.951318,10.6719494,4.96033859,3533.35376,35.4,0.4038701,1.075,3533.35376,35.4,0.416049451,1.0625,4416.69238,44.25,0.2849727,1.35625,3533.35376,35.4,0.282305121,1.05625,3533.35376,35.4,0.2029792,1.075,3533.35376,35.4,0.572612941,1.05,3533.35376,35.4,0.327013582,1.0625,3533.35376,35.4,0.29733333,1.04375,49.2500076,1.55,1.55,99.8122559,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.632874548,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,5,4,0,0,1292.68359,85.58984,1.14888191,0,0,0,0.00472489931,0,0,0,0,0,46.3125,8192,6734,1457,17.7887917,11.715,0,4349952
11/12/2025 16:08:09,5.30012226,1.67579055,6.053382,1.91885233,3.71940732,1.37289166,6.785899,1.32759213,4.4574976,1.87984109,12.57515,1.7024219,5.04680872,0.91701746,4.449141,2.233529,3.8384676,12.57515,5.100104,3533.35425,35.4,0.60250777,1.075,4416.693,44.25,0.502217352,1.3375,3533.35425,35.4,0.3878927,1.06875,3533.35425,35.4,0.422450274,1.05625,4416.693,44.25,0.409517974,1.3625,3533.35425,35.4,0.7408452,1.05,3533.35425,35.4,0.423429757,1.0625,3533.35425,35.4,0.431617677,1.04375,49.2500076,1.55,1.55,99.81226,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.350383162,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.68359,85.58984,0.698350966,0,0,0,0.00320677529,0,0,0,0,0,46.4375,8192,6734,1457,17.7887917,11.891,0,4399104
11/12/2025 16:08:10,5.53874969,2.48060822,19.47136,1.61831975,4.57540751,1.46669149,4.81808758,2.19426751,3.69362831,1.08634233,10.4813213,1.2721777,15.9984169,0,3.31485868,25.5249977,6.4486084,25.5249977,8.586636,3353.691,33.6,0.460986018,1.03125,4266.973,42.75,1.61299694,1.3375,4217.067,42.25,0.420765251,1.35,3373.65356,33.8,0.3513668,1.01875,3373.65356,33.8,0.228347629,1.03125,3373.65356,33.8,0.561979234,1.0125,3373.65356,33.8,1.24583578,1.025,3373.65356,33.8,2.11893678,1.00625,55.7500076,1.55,1.55,99.81223,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.971184969,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.68359,85.58984,1.405767,0,0,0,0.004645276,0,0,0,0,0,46.65625,8192,6734,1457,17.7887917,11.834,49152,0
11/12/2025 16:08:11,6.877899,5.82978153,76.51174,1.953429,9.708768,2.51773,25.77139,5.9505105,4.311198,5.13005829,10.8643713,5.46844,6.013179,6.013882,9.566439,2.784717,11.5795975,76.51174,11.8565712,3533.35474,35.4,0.676324248,1.075,3533.35474,35.4,5.119053,1.0625,3533.35474,35.4,0.584355354,1.06875,4341.834,43.5,1.42799723,1.3375,3473.46729,34.8,0.4907576,1.05625,3473.46729,34.8,0.877498746,1.0375,3473.46729,34.8,0.634481847,1.05,3473.46729,34.8,0.5794024,1.03125,62.8750076,1.55,1.55,99.81228,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.6551672,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,5,0,0,1292.68359,85.58984,0.377126455,0,0,0,0,0,0,0,0,0,46.53125,8192,6734,1457,17.7887917,11.432,99328,49152
11/12/2025 16:08:12,9.598059,5.634749,58.7679367,1.84131265,11.6010723,4.55245972,8.877861,4.148382,18.2984123,19.6962128,15.5120077,3.17351222,10.98029,2.71474719,8.163267,8.209848,11.9856358,58.7679367,12.0791283,2520.25952,25.25,0.7990859,0.85625,2520.25952,25.25,3.47255754,0.84375,2520.25952,25.25,0.8170057,0.85625,3513.39136,35.2,0.6905456,0.84375,3513.39136,35.2,2.24743342,1.06875,4391.73926,44,0.9212461,1.30625,3513.39136,35.2,0.7432158,1.0625,4391.73926,44,0.7784934,1.3,64.75001,1.55,1.55,99.8122559,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.8814821,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.67969,85.58984,1.37438476,0,0,0.1297681,0.00887615047,0,0,0,0,0,46.5625,8192,6734,1457,17.7887917,12.058,0,3449856
11/12/2025 16:08:13,9.222137,0,6.054097,1.02825761,2.4451077,1.73887014,5.29999733,1.99956894,6.04228973,3.40204835,13.0120392,0.859832764,4.516488,0,4.11292934,2.86445022,3.8451612,13.0120392,5.43691063,3553.31567,35.6,0.758536041,1.075,3553.31567,35.6,0.363068759,1.0625,3553.31567,35.6,0.262201875,1.075,3553.31567,35.6,0.404950976,1.0625,3553.31567,35.6,0.484594464,1.075,4441.64453,44.5,0.740724146,1.3375,3553.31567,35.6,0.3558334,1.06875,3553.31567,35.6,0.406756371,1.05,63.1250076,1.55,1.55,99.81224,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.311947972,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.67969,85.58984,0.6481659,0,0,0,0.00157857733,0,0,0,0,0,46.65625,8192,6734,1457,17.7887917,11.863,0,3499008
11/12/2025 16:08:14,8.924252,4.69085,8.290839,3.92647386,4.485363,0,6.300372,3.37529778,5.910361,2.604729,15.5023279,4.382759,9.600282,5.45552969,10.39995,5.43830967,6.20428944,15.5023279,6.83141,4391.74072,44,0.8668671,1.35,3513.39258,35.2,0.862617,1.05,3513.39258,35.2,0.3396387,1.06875,3513.39258,35.2,0.5433203,1.05625,3513.39258,35.2,0.399602115,1.0625,4391.74072,44,0.961339533,1.30625,4391.74072,44,0.7845753,1.325,3513.39258,35.2,0.852007151,1.04375,61.8750076,1.55,1.55,99.81229,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.666421235,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,2,0,0,1292.67969,85.58984,1.44323921,0,0,0,0.00492669176,0,0,0,0,0,46.8125,8192,6734,1457,17.7887917,11.882,49152,4199424
11/12/2025 16:08:15,4.051292,2.19225883,11.5828991,2.5025785,3.89914513,5.68318939,4.611981,1.00389123,3.45277786,2.137208,10.0964785,1.99618936,5.51301861,0.277352333,3.50474119,0.8160114,3.95755768,11.5828991,5.849775,3393.617,34,0.4138566,1.0375,3393.617,34,0.849146843,1.025,3393.617,34,0.486159056,1.0375,4242.021,42.5,0.392499,1.3125,4242.021,42.5,0.433251858,1.3375,4242.021,42.5,0.652258456,1.30625,4242.021,42.5,0.3731494,1.31875,3393.617,34,0.255637,1.0125,60.6250076,1.55,1.55,99.81226,-1,496.5625,127.398438,369.164063,52.078125,16001.9512,16054.0293,0.712049,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,0,3,0,0,1292.67969,85.58984,0.8287195,0,0,0,0.003213325,0,0,0,0,0,46.4375,8192,6734,1457,17.7887917,11.69,0,3849216
