,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/14,/amdcpu/0/load/15,/amdcpu/0/load/16,/amdcpu/0/load/17,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/2,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/3,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/4,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/5,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/6,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/clock/7,/amdcpu/0/factor/6,/amdcpu/0/power/7,/amdcpu/0/voltage/8,/amdcpu/0/clock/8,/amdcpu/0/factor/7,/amdcpu/0/power/8,/amdcpu/0/voltage/9,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0,/gpu-amd/0/factor/0,/gpu-amd/0/smalldata/5,/gpu-amd/0/smalldata/4,/gpu-amd/0/smalldata/3,/gpu-amd/0/smalldata/6,/gpu-amd/0/smalldata/7,/gpu-amd/0/smalldata/8,/gpu-amd/0/load/2,/gpu-amd/0/load/6,/gpu-amd/0/load/3,/gpu-amd/0/load/4,/gpu-amd/0/load/5,/gpu-amd/0/load/8,/gpu-amd/0/load/7,/gpu-amd/0/load/10,/gpu-amd/0/load/11,/gpu-amd/0/load/9,/gpu-amd/0/clock/0,/gpu-amd/0/clock/2,/gpu-amd/0/load/0,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/13,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/14,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1
11/11/2025 22:58:19,2.8870523,0.9899914,3.45704556,0,0.990951061,0,0.384569168,0.9017408,0.902682543,0.127738714,4.19291258,0,0.737828,0,1.22161508,0.5049288,0.977689,4.19291258,4.5129776,2520.26782,25.25,0.867415369,0.85625,2520.26782,25.25,0.505385637,0.84375,2520.26782,25.25,0.253015339,0.85625,2520.26782,25.25,0.253706485,0.84375,2520.26782,25.25,0.2574386,0.85625,2520.26782,25.25,0.247839555,0.8375,2520.26782,25.25,0.212960482,0.85,2520.26782,25.25,0.213574812,0.83125,48.0000076,1.55,1.55,99.8125839,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,22,50,0,1,2126.77344,137.589844,3.89796376,0,0,0.08253243,0.00438607251,0,0,0,0,0,46.5625,8192,5900,2291,27.970171,13.604,1499136,999424
11/11/2025 22:58:20,4.23159027,2.550131,4.198951,1.62842274,2.66945958,0.9625077,3.62406969,1.43830776,2.52745748,1.65324211,6.230569,0.6853521,1.8281579,0.7362604,3.21519971,1.93496943,2.507162,6.230569,4.874786,2520.267,25.25,0.932469845,0.85625,2520.267,25.25,0.39353624,0.84375,2520.267,25.25,0.293842643,0.85625,2520.267,25.25,0.365231782,0.84375,2520.267,25.25,0.314024031,0.85625,2520.267,25.25,0.282699674,0.8375,3513.40186,35.2,0.202452987,0.85,4391.75244,44,0.2846737,1.3,47.8750076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,21,56,0,1,2126.77344,137.589844,5.517832,0,0,0,0,0,0,0,0,0,46.46875,8192,5900,2291,27.970171,13.508,1499136,999424
11/11/2025 22:58:21,4.98908138,2.8095305,6.04029274,1.79798007,3.90954018,1.13837719,3.1881094,2.1068573,3.328538,1.7786026,6.117958,1.32939219,2.635467,0.94665885,3.40235233,2.28683949,2.98784375,6.117958,4.92659569,2520.267,25.25,0.8962627,0.85625,2520.267,25.25,0.5102018,0.84375,2520.267,25.25,0.2972747,0.85625,2520.267,25.25,0.3605331,0.84375,2520.267,25.25,0.296684146,0.85625,2520.267,25.25,0.325606585,0.8375,2520.267,25.25,0.21207124,0.85,2520.267,25.25,0.283906877,0.83125,47.8750076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,22,56,0,2,2126.77344,137.589844,5.922755,0,0,0,0.004326645,0,0,0,0,0,46.46875,8192,5900,2291,27.970171,13.743,949248,999424
11/11/2025 22:58:22,4.8371973,2.482009,4.5689106,2.16895938,3.12188268,1.14107132,2.41653919,1.936692,2.23150253,1.81657672,6.70599937,1.2819171,2.22318172,0.8829057,2.64562964,1.69099569,2.63450146,6.70599937,4.65945,4416.706,44.25,0.9700773,1.36875,3533.365,35.4,0.408142358,1.05625,3533.365,35.4,0.3206671,1.06875,3533.365,35.4,0.341368735,1.05625,3533.365,35.4,0.290550649,1.075,4416.706,44.25,0.296247631,1.31875,3533.365,35.4,0.24991329,1.0625,3533.365,35.4,0.2259964,1.04375,47.7500076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,23,59,0,1,2126.77344,137.589844,4.77729464,0,0,0,0,0,0,0,0,0,46.71875,8192,5900,2291,27.970171,13.444,1549312,999424
11/11/2025 22:58:23,4.831171,6.62691,5.889249,2.80457139,3.65059972,0.7430494,6.85637,1.9630909,2.41215229,1.68809891,6.345791,1.66751742,2.86349058,1.08857155,3.21543217,6.709242,3.70970964,6.85637,5.691761,2520.267,25.25,1.18671525,0.85625,2520.267,25.25,0.619505167,0.84375,2520.267,25.25,0.339672744,0.85625,2520.267,25.25,0.6354237,0.84375,2520.267,25.25,0.343199968,0.85625,2520.267,25.25,0.4421578,0.8375,2520.267,25.25,0.2996042,0.85,2520.267,25.25,0.5111912,0.83125,48.5000076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,14,53,0,1,2126.77344,137.589844,4.97834539,0,0,0,0.00323722116,0,0,0,0,0,46.8125,8192,5900,2291,27.970171,13.72,5.394944E+07,1299456
11/11/2025 22:58:24,4.66858149,2.15827823,6.261289,4.32978868,2.81450152,0.976789,2.65014172,1.95819139,3.01743746,1.47591829,5.424219,1.08767748,2.87690759,0.899452,3.29061151,1.98422074,2.8671205,6.261289,4.88915968,2520.26587,25.25,0.826076746,0.85625,2520.26587,25.25,0.543493748,0.84375,2520.26587,25.25,0.31814155,0.85625,2520.26587,25.25,0.3011746,0.84375,2520.26587,25.25,0.272145361,0.85625,3513.40039,35.2,0.267727166,0.8375,3513.40039,35.2,0.229192361,0.85,3513.40039,35.2,0.2682336,1.0375,48.2500076,1.55,1.55,99.81251,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,255,405,47,50,0,2,2126.77344,137.589844,9.829428,0,0,0,0.0125874914,0,0,0,0,0,46.4375,8192,5900,2291,27.970171,13.968,1499136,999424
11/11/2025 22:58:25,3.653556,1.29858255,4.61160564,0.6933749,2.45164633,0,1.11824274,1.66705847,2.01682448,0.6099224,4.803443,0,0.9454608,0,1.80135369,0.6094396,1.5162766,4.803443,4.896319,4416.708,44.25,0.8283455,1.3625,3533.36646,35.4,0.4882042,1.05625,3533.36646,35.4,0.291890681,1.06875,3533.36646,35.4,0.33875522,1.05625,4416.708,44.25,0.448547244,1.35,3533.36646,35.4,0.358406574,1.05,3533.36646,35.4,0.243520737,1.0625,4416.708,44.25,0.252987146,1.3125,48.1250076,1.55,1.55,99.8126144,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,255,405,21,55,0,1,2126.77344,137.589844,6.09753561,0,0,0,0.00330325426,0,0,0,0,0,46.5,8192,5900,2291,27.970171,14.675,999424,999424
11/11/2025 22:58:26,4.89712954,2.559477,6.930852,2.78530121,3.19880247,2.94188261,3.43652964,1.94585919,2.08178163,1.86641216,4.11038971,2.62125134,2.21592188,1.281631,2.58286,1.98124051,2.96484232,6.930852,4.84610748,2520.26685,25.25,0.709278166,0.85625,2520.26685,25.25,0.495231748,0.84375,2520.26685,25.25,0.296209067,0.85625,2520.26685,25.25,0.349367738,0.84375,2520.26685,25.25,0.2874158,0.85625,2520.26685,25.25,0.213831589,0.8375,2520.26685,25.25,0.215059265,0.85,2520.26685,25.25,0.230313227,0.83125,48.0000076,1.55,1.55,99.8125458,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,15,52,0,1,2126.77344,137.589844,6.50920773,0,0,0,0.003813491,0,0,0,0,0,46.625,8192,5900,2291,27.970171,13.691,46449664,4999168
11/11/2025 22:58:27,5.05737066,2.87332535,10.0944157,3.62194777,5.630672,2.10456848,4.17363644,2.832216,3.71953249,1.947689,6.289893,1.45977139,3.301406,1.49328709,3.657955,2.239585,3.78108025,10.0944157,5.43107,2520.267,25.25,0.6378811,0.85625,2520.267,25.25,0.7234873,0.84375,2520.267,25.25,0.4194127,0.85625,2520.267,25.25,0.38160786,0.84375,2520.267,25.25,0.251214445,0.85625,2520.267,25.25,0.265981972,0.8375,2520.267,25.25,0.241869256,0.85,4391.753,44,0.271144241,0.83125,48.2500076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,26,56,0,1,2126.77344,137.589844,7.80410147,0,0,0,0.06496876,0,0,0,0,0,46.4375,8192,5900,2291,27.970171,14.168,1499136,2949120
11/11/2025 22:58:28,3.52168679,0.6806135,5.169654,0.667053461,4.00806665,0,2.03843117,0.423252583,2.43609548,0.301909447,4.819882,0,1.49203539,0,4.58783531,0.7270932,1.87331438,5.169654,5.020676,3553.32544,35.6,0.6883552,1.08125,4441.65674,44.5,0.4848591,1.35625,3553.32544,35.6,0.418317974,1.075,3553.32544,35.6,0.393698037,1.0625,3553.32544,35.6,0.373589784,1.075,3553.32544,35.6,0.356446981,1.05625,3553.32544,35.6,0.234018132,1.06875,3553.32544,35.6,0.400508344,1.05,48.2500076,1.55,1.55,99.8125153,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,17,49,0,1,2138.27344,136.511719,5.11614752,0,0,0.21761179,0.0124389781,0,0,0,0,0,46.65625,8192,5889,2302,28.1105518,14.868,60749824,1249280
11/11/2025 22:58:29,4.979658,2.756828,6.69527054,2.67744064,5.63125038,1.24480724,3.64089012,1.95006728,3.264308,1.42439008,5.3910675,0.9005785,2.92996168,1.341778,3.92361283,2.261281,3.188324,6.69527054,5.228076,2520.268,25.25,0.8224482,0.85625,2520.268,25.25,0.621502638,0.84375,2520.268,25.25,0.391248971,0.85625,2520.268,25.25,0.40200606,0.84375,2520.268,25.25,0.321955919,0.85625,2520.268,25.25,0.26169768,0.8375,2520.268,25.25,0.326852947,0.85,2520.268,25.25,0.3249391,0.83125,48.1250076,1.55,1.55,99.8126,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,12,50,0,1,2126.77344,137.589844,4.408843,0,0,0.04257295,0.009301568,0,0,0,0,0,46.625,8192,5900,2291,27.970171,14.73,1499136,1849344
11/11/2025 22:58:30,5.550182,2.6335597,8.267337,2.89080143,5.6117115,1.33383274,4.54539061,3.093201,5.442423,2.05739737,6.497562,1.34832263,3.85307074,1.26563907,3.74379754,2.52007246,3.79089117,8.267337,5.324126,3513.402,35.2,0.6634221,1.06875,4391.753,44,0.626802,1.325,4391.753,44,0.3819503,1.35625,4391.753,44,0.4297056,1.31875,4391.753,44,0.42619893,1.3375,3513.402,35.2,0.342930883,1.05,3513.402,35.2,0.301775753,1.0625,4391.753,44,0.307333678,1.3,48.2500076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,25,51,0,1,2126.77344,137.589844,7.56742859,0,0,0,0.00482742954,0,0,0,0,0,46.5,8192,5900,2291,27.970171,14.189,1799168,949248
11/11/2025 22:58:31,5.203623,3.14769745,6.603503,4.841709,6.30355453,1.30852461,3.973788,2.41495371,3.876251,0.8976579,6.00910759,1.48473978,3.93723249,1.389575,4.99179363,2.396202,3.67375016,6.603503,5.20884037,4391.753,44,0.7107779,1.35,4391.753,44,0.6146801,1.31875,4391.753,44,0.449926,1.34375,3513.402,35.2,0.398695052,1.05625,3513.402,35.2,0.3461307,1.06875,3513.402,35.2,0.3706173,1.04375,3513.402,35.2,0.330387175,1.05625,3513.402,35.2,0.32964468,1.0375,48.2500076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,27,49,0,1,2138.27344,136.4336,5.56563,0,0,0.268113732,0.0804054,0,0,0,0,0,46.53125,8192,5889,2302,28.1105518,15.213,1.469952E+07,3349504
11/11/2025 22:58:32,4.07611752,1.31917,5.97855473,1.18346214,4.438299,0.0373840332,2.84169316,1.68022513,2.46163,2.56425142,5.083805,0.3294289,1.83947086,0.127255917,3.03602815,1.56240463,2.409947,5.97855473,5.09720755,4391.752,44,0.6821163,1.35,4391.752,44,0.5098304,1.325,4391.752,44,0.3870294,1.34375,4391.752,44,0.43574205,1.3125,4391.752,44,0.326500148,1.3375,4391.752,44,0.337778121,1.30625,3513.40161,35.2,0.261340529,1.05625,3513.40161,35.2,0.304001868,1.0375,48.1250076,1.55,1.55,99.8125458,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,17,48,0,1,2138.27734,137.589844,2.301373,0,0,0.252294928,0.007331751,0,0,0,0,0,46.71875,8192,5889,2302,28.1105518,14.682,949248,1299456
11/11/2025 22:58:33,7.704705,3.75395417,6.54637241,5.284047,5.29500866,0,5.249673,2.179861,4.529399,2.36084461,13.1016788,1.316303,4.670697,1.16520524,3.60921621,3.55214477,4.360211,13.1016788,6.058266,3533.365,35.4,0.9815489,1.075,3533.365,35.4,0.705198,1.05625,3533.365,35.4,0.3756648,1.06875,3533.365,35.4,0.501819432,1.05625,4416.706,44.25,0.41212973,1.35,4416.706,44.25,0.6729041,1.31875,3533.365,35.4,0.34975794,1.0625,3533.365,35.4,0.35603115,1.04375,48.8750076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,16,49,0,1,2126.77344,137.511719,3.465249,0,0,0.2910569,0.0116414847,0,0,0,0,0,46.4375,8192,5900,2291,27.970171,14.72,899072,999424
11/11/2025 22:58:34,3.85797024,2.34848261,6.278622,1.063925,4.148245,1.26329064,1.93017721,0.8004546,2.06244588,4.695648,4.92457771,0,2.22851038,0,2.68589854,0.6689131,2.40831375,6.278622,5.41966534,2520.2666,25.25,0.8614403,0.85625,2520.2666,25.25,0.6164795,0.84375,2520.2666,25.25,0.4153736,0.85625,2520.2666,25.25,0.332619727,0.84375,2520.2666,25.25,0.6108253,0.85625,2520.2666,25.25,0.301914722,0.8375,2016.21326,20.2,0.268835157,0.85,4416.70459,44.25,0.306159735,0.83125,49.3750076,1.55,1.55,99.81254,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,28,53,0,1,2126.77344,137.589844,7.160238,0,0,0.0352525674,0.0399951972,0,0,0,0,0,46.59375,8192,5900,2291,27.970171,15.102,1549312,1699840
11/11/2025 22:58:35,4.21654,2.55635977,4.83682728,2.22712755,2.69390941,2.084452,2.899462,1.57439113,2.77848244,1.47472024,5.24501228,0.7507026,2.525717,1.17833018,2.815169,1.483351,2.58378386,5.24501228,4.71458149,4416.70654,44.25,0.9644476,1.36875,3533.36523,35.4,0.5252097,1.05625,3533.36523,35.4,0.330144137,1.06875,3533.36523,35.4,0.3653055,1.05625,3533.36523,35.4,0.263136536,1.06875,3533.36523,35.4,0.294621527,1.05,4416.70654,44.25,0.3005081,1.3375,3533.36523,35.4,0.245379418,1.04375,49.1250076,1.55,1.55,99.81258,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,13,44,0,2,2126.77344,137.589844,5.188014,0,0,0,0.00540130539,0,0,0,0,0,46.59375,8192,5900,2291,27.970171,14.257,1499136,999424
11/11/2025 22:58:36,4.52386761,2.62981057,5.355501,1.49651766,2.65002251,1.01739764,1.89476013,2.619028,3.07022929,1.73724294,5.543947,1.40509009,2.28791237,0.952839851,3.30693126,1.63288116,2.63274312,5.543947,4.69859648,2520.267,25.25,0.9998212,0.85625,2520.267,25.25,0.4243344,0.84375,2520.267,25.25,0.269929171,0.85625,2520.267,25.25,0.281114846,0.84375,2520.267,25.25,0.2372314,0.85625,2520.267,25.25,0.239041984,0.8375,2520.267,25.25,0.194332033,0.85,2520.267,25.25,0.216188446,0.83125,48.7500076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,24,53,0,1,2126.77344,137.589844,4.130087,0,0,0,0.00330027379,0,0,0,0,0,46.6875,8192,5900,2291,27.970171,13.507,1549312,949248
11/11/2025 22:58:37,4.55557728,2.53639817,5.40704727,1.45145059,3.20684314,0.961011648,0.7507086,2.14891434,2.15386748,1.6676724,6.08219528,1.08902454,2.10837722,1.10362768,3.09878,1.49829984,2.48873234,6.08219528,4.619805,2520.26685,25.25,1.00897789,0.85625,2520.26685,25.25,0.425099581,0.84375,4391.752,44,0.290577263,1.34375,4391.752,44,0.390598774,1.3125,3513.40161,35.2,0.242774218,1.0625,4391.752,44,0.321763277,1.30625,3513.40161,35.2,0.243994355,1.05625,4391.752,44,0.190572038,1.3,48.5000076,1.55,1.55,99.8125458,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,25,49,0,2,2126.77344,137.589844,3.75987673,0,0,0,0,0,0,0,0,0,46.40625,8192,5900,2291,27.970171,13.498,5.394944E+07,1299456
11/11/2025 22:58:38,3.4894824,1.68343186,4.876137,0,2.531463,0.9702623,3.37296724,0.825160742,1.2435317,0.5327642,4.074776,0,0.9930849,0,1.79805756,3.38690281,1.68805718,4.876137,4.88644743,2520.26733,25.25,0.8453916,0.85625,2520.26733,25.25,0.458479375,0.84375,2520.26733,25.25,0.352537841,0.85625,4416.706,44.25,0.370654047,0.84375,3533.365,35.4,0.339639962,1.075,3533.365,35.4,0.25486666,1.05,3533.365,35.4,0.202935636,1.0625,4416.706,44.25,0.365574747,1.3125,48.3750076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,24,45,0,1,2126.77344,137.589844,8.498592,0,0,0,0.00318530761,0,0,0,0,0,46.5,8192,5900,2291,27.970171,13.895,949248,1049600
11/11/2025 22:58:39,8.583861,7.024479,17.9034462,6.114024,8.021748,5.4591713,4.16138172,7.21675158,4.49610949,5.95445061,6.86388,5.34114265,5.176151,3.72421145,5.388981,4.04906273,6.59242868,17.9034462,7.87084866,3533.36475,35.4,1.00159156,1.075,4416.706,44.25,1.19593275,1.3375,4416.706,44.25,0.714772,1.35625,4416.706,44.25,0.6334106,1.33125,4416.706,44.25,0.5537869,1.35625,3533.36475,35.4,0.5683802,1.05,4416.706,44.25,0.521698236,1.34375,3533.36475,35.4,0.486537367,1.05,50.1250076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,270,405,28,48,0,1,2126.77344,137.945313,13.8764277,0,0,0.011652234,0.00160305877,0,0,0,0,0,46.71875,8192,5900,2291,27.970171,14.432,899072,999424
11/11/2025 22:58:40,4.51802,2.44336128,8.085531,2.49291062,4.286659,2.06682086,3.29418778,3.42460871,3.22154164,2.06154,5.917698,1.22516751,2.51492858,1.48317814,3.043139,2.67900229,3.29739451,8.085531,5.08248949,2520.267,25.25,0.657512069,0.85625,2520.267,25.25,0.6830404,0.84375,2520.267,25.25,0.364912182,0.85625,2520.267,25.25,0.384646326,0.84375,2520.267,25.25,0.279786885,0.85625,2520.267,25.25,0.315931261,0.8375,4391.753,44,0.233622372,0.85,4391.753,44,0.245101109,0.83125,49.8750076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,270,405,27,53,0,2,2126.77344,137.945313,4.71262264,0,0,0,0.04362628,0,0,0,0,0,46.46875,8192,5900,2291,27.970171,14.302,1499136,999424
11/11/2025 22:58:41,5.808669,1.82191133,13.0209808,1.84270144,4.63649035,1.6974926,3.9090693,1.38775706,3.20845246,1.01699233,6.94766045,2.14902759,3.83740067,1.56286955,5.442113,2.38237977,3.79199982,13.0209808,6.370796,4316.893,43.25,0.8981022,1.34375,4391.75244,44,0.971368968,1.34375,4391.75244,44,0.464944273,1.35,3513.40186,35.2,0.3925957,1.05625,3513.40186,35.2,0.367206,1.06875,3513.40186,35.2,0.5159899,1.05,3513.40186,35.2,0.437844843,1.05625,3513.40186,35.2,0.503451,1.04375,50.3750076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,16,42,0,1,2126.77344,137.945313,9.546818,0,0,0,0.05099855,0,0,0,0,0,46.5625,8192,5900,2291,27.970171,13.599,335699968,20849664
11/11/2025 22:58:42,19.5893459,5.566919,60.9497,4.70126247,20.53684,9.474766,16.462534,8.4144,14.1752,4.78026867,21.16983,2.492112,6.41770363,9.741915,8.252841,10.4545355,13.9487629,60.9497,13.6218052,3533.3645,35.4,1.28494012,1.075,4416.70557,44.25,3.78704786,1.3375,4391.75244,44,1.64572847,1.35625,3513.40186,35.2,1.38968432,1.05625,3413.58936,34.2,1.02519691,1.0375,4266.987,42.75,1.19954026,1.29375,4266.987,42.75,0.8733159,1.31875,4266.987,42.75,0.9186629,1.2875,55.8750076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,255,405,44,47,0,12,2126.77344,137.945313,25.04583,0,0,0,0.03779101,0,0,0,0,0,46.84375,8192,5900,2291,27.970171,15.296,335499264,999424
11/11/2025 22:58:43,17.3516922,4.668212,16.151804,11.4731369,11.2941322,3.61208916,6.39557838,8.235711,5.129254,2.46989131,13.0750771,3.143853,4.75187874,4.258519,4.804063,5.2146616,7.626849,17.3516922,8.891313,3533.36475,35.4,1.489817,1.075,4416.706,44.25,1.641454,1.3375,3533.36475,35.4,0.9644431,1.06875,3533.36475,35.4,0.893740535,1.05625,4416.706,44.25,0.7103901,1.35625,3533.36475,35.4,0.914334238,1.05,3533.36475,35.4,0.712025046,1.0625,4416.706,44.25,0.717471063,1.31875,56.3750076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,255,405,23,56,0,2,2126.77344,137.945313,8.881905,0,0,0,0.00196229178,0,0,0,0,0,46.59375,8192,5900,2291,27.970171,14.06,1149952,999424
11/11/2025 22:58:44,6.411523,3.54204774,25.53022,2.21315026,11.2781286,3.5443306,4.47096252,2.24066973,7.81024075,2.00636983,6.40984154,0.713700056,3.251481,2.22831964,3.03391218,3.248942,5.49587,25.53022,7.50948572,3553.32715,35.6,0.8421736,1.08125,4441.659,44.5,1.8859148,1.35625,3553.32715,35.6,0.9642987,1.075,3553.32715,35.6,0.3736046,1.0625,3553.32715,35.6,0.6094729,1.075,3553.32715,35.6,0.352796972,1.05625,3553.32715,35.6,0.329024673,1.06875,3553.32715,35.6,0.338493973,1.05,57.1250076,1.55,1.55,99.81256,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,19,47,0,2,2126.77344,137.945313,7.84838963,0,0,0,0.007609709,0,0,0,0,0,46.625,8192,5900,2291,27.970171,13.987,949248,999424
11/11/2025 22:58:45,6.657439,3.33111286,19.650835,2.87932158,5.723625,3.33406329,4.10219431,4.101014,4.44996929,3.36362123,7.51751661,2.05676556,3.017366,3.78044248,3.99858952,3.90566587,5.116844,19.650835,6.29011154,3493.43945,35,0.657086968,1.06875,4391.75244,44,1.21163225,1.3375,3513.40186,35.2,0.4174928,1.06875,3513.40186,35.2,0.469835341,1.05625,3513.40186,35.2,0.408622861,1.06875,3513.40186,35.2,0.40723747,1.05,3513.40186,35.2,0.344412,1.0625,4266.987,42.75,0.369305968,1.2875,56.6250076,1.55,1.55,99.81255,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,210,405,33,56,0,2,2126.77344,137.945313,8.598384,0,0,0,0.0016182909,0,0,0,0,0,46.8125,8192,5900,2291,27.970171,13.208,347449344,40699904
11/11/2025 22:58:46,13.10128,5.717373,48.3578377,4.081291,13.764864,5.220228,8.413458,5.91439,9.009779,3.06552052,13.9481306,2.02677846,4.528266,5.9150753,8.776342,6.244457,9.880316,48.3578377,11.4528027,4341.84668,43.5,1.19657886,1.34375,4391.753,44,3.0401845,1.3375,4391.753,44,1.10419667,1.34375,3513.40234,35.2,0.9026573,1.05625,3513.40234,35.2,0.7506043,1.06875,3513.40234,35.2,0.8369366,1.05,3513.40234,35.2,0.684284568,1.0625,3513.40234,35.2,0.8818613,1.04375,58.0000076,1.55,1.55,99.81257,-1,496.5625,448.5586,48.0039063,9.355469,16044.6738,16054.0293,0,0,0,0,0,0,0,0,0,0,400,1600,0,41,225,405,44,47,0,12,2126.77344,137.945313,19.7165756,0,0,0,0.0176153462,0,0,0,0,0,46.6875,8192,5900,2291,27.970171,14.699,335699968,4.019917E+07
